,Id,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold
0,-1.2235256406042618,1.4559874328276543,-1.016549421554836,-0.554073908458023,-0.08174675000953868,-0.5160640501477802,1.0977009224653744,0.9905976887531559,0.8075160878358975,0.6564872829232156,-0.10333821705134677,-0.27970679526781717,-0.8111779822044163,-0.24600583075214486,0.7600972408937812,-0.7437239176283276,-1.0178384989858928,-0.1906545295952635,-0.26984318597042717,0.6495563784433336,1.0336285001823815,0.29835900322772313,0.04880955065617684,0.7478402031520802,-0.1742351913052523,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,0.6717107650165799,0.9469946271547816
1,0.26421140240381874,-0.8558868856477808,1.8692834190838694,0.7598414416846507,1.3220717841856833,-0.5160640501477802,1.1308055475636312,1.0382547103599842,1.5783131313280216,1.9297781461260546,-0.10333821705134677,0.9367610467367469,-0.8111779822044163,-0.24600583075214486,0.7600972408937812,-0.7437239176283276,0.1979336338159017,-0.1906545295952635,1.648695072663246,0.6495563784433336,1.0701131702417657,1.6031823773436316,1.9252476687357665,1.6996745740813468,-0.03837426766081654,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,0.3012986417391115,-0.592223597358419
2,0.9776082013402236,0.5312377054374803,-0.054605141341934275,1.0704652427085468,-0.08174675000953868,0.3930068867398245,0.17077141971418155,-0.343798916238036,-0.562789767261212,0.404918550851944,-0.10333821705134677,-0.28366278824994584,2.9843480971543364,-0.24600583075214486,0.7600972408937812,-0.7437239176283276,0.1979336338159017,-0.1906545295952635,-0.26984318597042717,0.6495563784433336,0.012057738519623093,0.29835900322772313,0.24969343677661954,10.281660894085874,-0.7176788858829954,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,1.0421228882940483,-0.592223597358419
3,1.1628284757709486,0.06886284174239325,1.090566620816282,0.37654136139173194,1.3220717841856833,-0.5160640501477802,0.8659685467775762,0.6569985375053579,3.148455256960126,0.17762399468228643,-0.10333821705134677,1.510380029145403,-0.8111779822044163,-0.24600583075214486,0.7600972408937812,1.2590794073477927,1.4137057666176962,-0.1906545295952635,2.2882078255411376,0.6495563784433336,0.7782358097666918,0.29835900322772313,-0.2433851927917398,0.37639264376504933,1.1390870705909601,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,0.3012986417391115,-1.3618327096150193
4,0.4577964634217377,0.5312377054374803,0.4950773044940096,-0.07028317041040644,-0.08174675000953868,1.3020778236274293,0.13766679461592468,0.46637045107804476,1.4926690153844522,-1.1751096260167437,-0.10333821705134677,0.7033574607911557,-0.8111779822044163,-0.24600583075214486,0.7600972408937812,1.2590794073477927,0.1979336338159017,-0.1906545295952635,0.36966956690746394,0.6495563784433336,-0.024426931539761134,0.29835900322772313,0.17664475091464038,0.13649942832759185,0.7918869323885132,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,0.6717107650165799,-0.592223597358419
5,-1.5628969821418481,-0.8558868856477808,0.4950773044940096,-0.04157155390906421,-0.08174675000953868,1.3020778236274293,-0.2926933316614148,-0.010199764990238048,0.6819047177853291,0.7381367836831896,-0.10333821705134677,-0.2065209250984369,1.0865850574749598,-0.24600583075214486,-1.036097968134751,-0.7437239176283276,-1.0178384989858928,-0.1906545295952635,0.36966956690746394,0.6495563784433336,-0.4987276423117561,0.29835900322772313,-0.15207433546426585,4.346238434713942,-0.7176788858829954,1.510912184514834,-0.10008429772958381,3.927252366080294,-0.06686517447835867,-0.09106983967367176,-0.43952560481582525,1.7166037394113818
6,0.8581112500945947,-0.8558868856477808,-0.42106010523256354,-0.32330429082848483,-1.4855652842047606,0.3930068867398245,-0.5906349575457268,-1.4399104131950864,-0.562789767261212,-0.24827745522784866,-0.10333821705134677,-1.0906853566041932,1.0865850574749598,-0.24600583075214486,-1.036097968134751,-0.7437239176283276,0.1979336338159017,-0.1906545295952635,-0.9093559388483183,0.6495563784433336,-0.7541203327274457,-1.0064643708881855,-0.8825611940840574,-0.7379500343960435,-0.1742351913052523,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,1.4125350115715167,-0.592223597358419
7,-1.0813242686219633,2.380737160217828,-1.6120387378771086,-1.2133644023700938,-0.08174675000953868,-0.5160640501477802,0.899073171875833,0.7046555591121861,4.54159954297552,-0.7315542299963439,-0.10333821705134677,-0.056193191777547676,-0.8111779822044163,-0.24600583075214486,0.7600972408937812,1.2590794073477927,0.1979336338159017,-0.1906545295952635,-0.26984318597042717,-0.9147203625949439,0.8147204798260761,0.29835900322772313,-0.15207433546426585,-0.7379500343960435,-0.3553830894978333,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,-1.180349851370762,0.9469946271547816
8,1.218992042856394,-0.8558868856477808,-0.054605141341934275,-0.35381038336116094,-0.7836560171071497,0.3930068867398245,-0.2595887065631579,-0.9633401971268036,-0.562789767261212,-0.3277202127240397,-0.10333821705134677,-1.1618932302825091,-0.8111779822044163,-0.24600583075214486,-1.036097968134751,-0.7437239176283276,0.1979336338159017,-0.1906545295952635,-0.26984318597042717,-0.9147203625949439,-0.4622429722523719,-2.311287745004094,-2.1609131966686927,-0.7379500343960435,-0.7176788858829954,-0.3764804441590745,-0.10008429772958381,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,-0.8099377280932937,-1.3618327096150193
9,-0.5077389026429443,-0.8558868856477808,1.227987232275268,0.44006581290095165,1.3220717841856833,-0.5160640501477802,1.197014797760145,1.1335687535736407,1.8695031255361574,1.9231579163347055,-0.10333821705134677,0.8556631906031092,1.0865850574749598,-0.24600583075214486,0.7600972408937812,-0.7437239176283276,-1.0178384989858928,-0.1906545295952635,0.36966956690746394,0.6495563784433336,1.1430825103605342,1.6031823773436316,1.372816981904549,-0.7379500343960435,0.27863455417620026,-0.3764804441590745,11.418389265534799,-0.2843242201452902,-0.06686517447835867,-0.09106983967367176,1.782947134848985,0.17738551489818127
